model_year,milage,engine,accident,price,automatic
2022,13800.0,3.8,0,234000.0,0.0
2001,171079.0,5.9,0,27500.0,0.0
2014,102370.0,3.0,0,21373.0,0.0
2011,16000.0,5.2,0,229000.0,0.0
2012,122000.0,1.8,0,15000.0,0.0
2016,48500.0,2.4,0,15999.0,0.0
2018,53500.0,2.7,1,31500.0,0.0
2004,315000.0,6.0,0,9200.0,0.0
2006,158000.0,6.8,1,8500.0,0.0
2019,43850.0,3.3,1,30000.0,0.0
2015,73500.0,2.0,0,19000.0,0.0
2014,153350.0,2.5,1,9000.0,0.0
2019,74000.0,2.0,0,25500.0,0.0
2013,52000.0,2.0,0,17500.0,0.0
2017,145000.0,3.5,1,8500.0,0.0
2020,40971.0,2.4,0,32500.0,0.0
2010,248000.0,5.4,1,14000.0,0.0
2018,38000.0,3.0,0,60500.0,0.0
2016,128000.0,3.5,0,19500.0,0.0
1999,137790.0,2.5,0,12000.0,0.0
2016,92000.0,2.7,0,19995.0,0.0
2001,21450.0,3.4,0,36000.0,0.0
2009,81327.0,6.0,0,17500.0,0.0
2021,72836.0,2.0,0,41000.0,0.0
2020,5072.0,4.0,0,279950.0,1.0
2007,161900.0,4.7,1,4800.0,0.0
2022,24500.0,2.0,0,47000.0,0.0
2018,14993.0,4.4,0,44900.0,0.0
2019,96000.0,1.4,1,14980.0,0.0
2019,35566.0,2.0,1,26000.0,0.0
2008,113000.0,5.0,1,34000.0,0.0
2022,20678.0,2.3,0,46000.0,0.0
2008,10900.0,3.6,0,129000.0,0.0
2012,19079.0,2.4,0,15995.0,0.0
2008,155500.0,1.3,1,6800.0,0.0
2019,35500.0,5.0,0,32300.0,0.0
2021,52253.0,2.5,1,25215.0,1.0
2004,110000.0,3.0,1,8500.0,0.0
2016,59250.0,2.0,0,18999.0,0.0
2008,155000.0,6.2,1,37000.0,0.0
2017,39250.0,3.0,0,28900.0,0.0
2020,23647.0,2.0,0,37998.0,1.0
2014,127941.0,1.6,0,7500.0,0.0
2014,124000.0,5.7,0,24850.0,0.0
2023,1500.0,2.3,0,60000.0,0.0
2014,70700.0,1.6,0,15750.0,0.0
2013,113395.0,6.2,1,18800.0,0.0
2014,65000.0,4.0,0,27999.0,0.0
2019,23350.0,3.0,0,48000.0,0.0
2019,39000.0,3.5,1,34000.0,0.0
2019,48842.0,4.0,1,39857.0,1.0
2015,47800.0,1.4,1,11500.0,0.0
2022,52000.0,2.5,0,28000.0,0.0
2006,16000.0,4.6,0,22000.0,0.0
2023,7102.0,2.0,0,40995.0,1.0
2015,157000.0,3.6,0,17000.0,0.0
2010,179700.0,2.4,1,4500.0,0.0
2006,170000.0,4.3,0,7500.0,0.0
2022,3420.0,6.7,0,399950.0,1.0
2011,110000.0,4.4,1,12000.0,0.0
2016,22500.0,3.4,0,78000.0,0.0
2013,20800.0,2.0,0,19795.0,0.0
2018,100868.0,2.5,1,23400.0,0.0
2012,131986.0,2.0,1,9000.0,0.0
2016,127770.0,1.8,0,13800.0,0.0
2013,56985.0,3.8,0,65900.0,0.0
2014,106000.0,1.8,1,11800.0,0.0
2019,92671.0,6.7,1,50000.0,0.0
2019,49500.0,4.0,0,55900.0,0.0
2020,16741.0,3.0,0,112500.0,0.0
2011,133504.0,5.0,0,23500.0,0.0
2005,162482.0,4.0,0,11000.0,0.0
2002,42000.0,3.9,1,11000.0,0.0
2006,98300.0,5.4,1,15900.0,0.0
2013,82849.0,3.0,0,19999.0,0.0
2009,25500.0,3.8,0,79995.0,0.0
2020,53452.0,2.0,1,16995.0,0.0
2004,40011.0,5.7,0,23500.0,0.0
2018,45800.0,2.0,1,20900.0,0.0
2023,11100.0,2.5,0,40200.0,0.0
2020,36000.0,6.2,0,44000.0,0.0
2013,69750.0,3.0,1,15999.0,0.0
2021,19162.0,2.0,0,38500.0,0.0
2020,17000.0,2.3,1,21000.0,0.0
2019,10832.0,3.0,0,42500.0,0.0
2004,173452.0,1.8,1,4000.0,0.0
2022,28000.0,3.5,0,53500.0,0.0
2019,51984.0,3.0,0,44870.0,0.0
2020,8974.0,6.2,1,79900.0,0.0
2014,99999.0,2.5,0,10998.0,0.0
2017,59400.0,2.0,1,21000.0,0.0
2020,47147.0,3.5,0,23625.0,1.0
2018,53782.0,5.0,1,29950.0,0.0
2011,160000.0,3.5,0,4700.0,0.0
2015,500.0,5.3,1,37000.0,0.0
2018,64000.0,3.6,0,35000.0,0.0
2021,28600.0,1.6,0,23999.0,0.0
2019,26339.0,3.6,1,36750.0,0.0
2008,148740.0,2.5,1,14500.0,0.0
2021,16919.0,6.6,1,73000.0,0.0
2005,170000.0,4.8,1,9000.0,0.0
2013,130000.0,4.6,1,26900.0,0.0
2022,1889.0,2.5,0,32850.0,0.0
2018,62197.0,3.6,0,26691.0,1.0
2016,71000.0,5.0,1,24350.0,0.0
2016,83400.0,2.0,1,22495.0,0.0
2019,74414.0,3.6,0,26000.0,0.0
2010,29816.0,5.4,0,38000.0,0.0
2015,68749.0,6.7,0,45000.0,0.0
2005,190395.0,2.5,0,5000.0,0.0
2015,34152.0,5.2,0,185500.0,0.0
2007,98528.0,2.4,1,7450.0,0.0
2011,91500.0,3.0,1,13599.0,0.0
2017,50850.0,6.2,0,37000.0,0.0
1999,130000.0,1.8,1,9000.0,0.0
2005,199400.0,4.7,1,8500.0,0.0
2013,84220.0,5.7,1,26500.0,0.0
2016,67280.0,4.7,0,41999.0,0.0
2018,66000.0,5.7,0,51000.0,0.0
2018,53450.0,6.2,0,49999.0,0.0
2018,63277.0,1.8,0,20900.0,0.0
2020,30900.0,2.5,0,21000.0,0.0
2015,85000.0,3.5,0,31000.0,0.0
2016,108130.0,2.5,0,18500.0,0.0
2023,11400.0,4.0,0,46000.0,0.0
2013,63300.0,4.6,0,22800.0,0.0
2012,122600.0,3.0,1,12900.0,0.0
2006,145565.0,3.5,1,4500.0,0.0
2016,66500.0,3.5,0,27000.0,0.0
2017,75000.0,2.0,0,20000.0,0.0
2013,67000.0,4.4,1,24500.0,0.0
2019,24500.0,2.0,0,31000.0,0.0
2013,37500.0,3.0,0,26000.0,0.0
2013,101000.0,3.8,0,59000.0,0.0
2000,245000.0,3.0,1,2500.0,0.0
2016,103814.0,1.6,1,14995.0,0.0
2021,27000.0,4.0,0,48500.0,0.0
2021,60942.0,2.0,0,32085.0,1.0
2011,100780.0,3.0,1,12000.0,0.0
2012,167000.0,4.6,1,19470.0,0.0
2008,161000.0,6.0,1,17000.0,0.0
2005,90200.0,2.0,0,12499.0,0.0
2012,159870.0,2.5,1,9750.0,0.0
2022,14550.0,2.0,0,41500.0,0.0
2018,38000.0,3.0,0,32000.0,0.0
2002,35515.0,5.7,1,21000.0,0.0
1993,94200.0,,1,2500.0,0.0
2008,33300.0,5.5,0,34500.0,0.0
2016,90189.0,2.0,1,17995.0,0.0
2001,59500.0,3.2,0,6500.0,0.0
2017,134000.0,3.5,0,26500.0,0.0
2014,86281.0,3.6,0,18900.0,0.0
2020,34580.0,3.0,0,56000.0,0.0
2007,145000.0,3.3,1,4200.0,0.0
2021,11737.0,2.5,0,33687.0,1.0
2016,67499.0,3.6,0,27500.0,0.0
2004,220450.0,4.0,0,8550.0,0.0
2018,20200.0,5.3,1,42950.0,0.0
2000,40000.0,4.0,0,15400.0,0.0
2015,80300.0,2.0,1,22000.0,0.0
2017,63150.0,2.0,0,21500.0,0.0
2018,48210.0,3.6,0,24999.0,0.0
2012,115359.0,1.6,0,9950.0,0.0
2018,90601.0,2.0,0,26000.0,0.0
2000,132200.0,5.0,0,26900.0,0.0
2023,4000.0,2.0,0,65000.0,0.0
2019,32000.0,2.0,0,32750.0,0.0
2016,95070.0,1.6,0,12750.0,0.0
2017,148000.0,2.5,0,13000.0,0.0
2014,125519.0,1.8,1,16000.0,0.0
2013,90000.0,3.7,0,14500.0,0.0
2018,49650.0,2.0,1,23750.0,0.0
2015,149800.0,2.5,1,11600.0,0.0
2019,37161.0,2.5,0,26990.0,1.0
2000,188000.0,,1,10000.0,0.0
2016,111700.0,2.5,0,15500.0,0.0
2016,72784.0,4.7,0,34900.0,0.0
2007,150000.0,6.2,0,9999.0,0.0
2012,140450.0,2.0,1,8500.0,0.0
2010,132700.0,2.5,1,10700.0,0.0
2020,49000.0,3.6,0,40000.0,0.0
2023,2058.0,6.2,0,101999.0,0.0
2019,23442.0,3.6,0,44500.0,0.0
2016,91239.0,3.5,0,17500.0,0.0
2022,2950.0,3.0,0,131000.0,0.0
2019,59678.0,2.7,0,33700.0,1.0
2022,2010.0,3.0,0,55000.0,0.0
2014,80354.0,1.8,1,13310.0,0.0
2018,105674.0,3.5,0,34995.0,0.0
2013,92700.0,4.6,1,20800.0,0.0
2016,101387.0,2.0,1,16000.0,0.0
2021,36544.0,2.0,0,33290.0,1.0
2019,41000.0,3.0,0,39900.0,0.0
2013,115872.0,3.6,0,9500.0,0.0
2011,135603.0,1.8,0,7000.0,0.0
2020,26540.0,3.5,0,46995.0,0.0
2011,35134.0,5.0,1,12400.0,0.0
2020,49990.0,2.0,0,53000.0,0.0
2011,153818.0,6.7,1,29800.0,0.0
2017,58060.0,3.0,1,26000.0,0.0
2015,36000.0,3.8,0,84999.0,0.0
2022,17000.0,2.7,0,69999.0,0.0
2013,99982.0,2.0,1,6900.0,0.0
2019,106000.0,2.0,1,12000.0,0.0
1994,178416.0,,0,9000.0,0.0
2014,82500.0,1.8,0,15000.0,0.0
2018,41500.0,3.0,0,61000.0,0.0
2015,92984.0,2.0,1,17000.0,0.0
2007,120000.0,3.5,0,6750.0,0.0
2015,25548.0,6.2,0,49000.0,0.0
2018,65441.0,2.7,0,38000.0,0.0
2010,154860.0,4.6,0,17900.0,0.0
2022,21057.0,4.4,0,99800.0,0.0
2016,39750.0,1.8,0,21995.0,0.0
2018,71312.0,3.6,0,17899.0,0.0
2015,43500.0,3.4,0,66500.0,0.0
2020,34000.0,3.0,0,59335.0,0.0
2021,32250.0,2.4,1,36000.0,0.0
2011,194000.0,3.6,1,3500.0,0.0
2023,2000.0,4.0,0,175000.0,0.0
2018,53705.0,2.0,1,25900.0,0.0
2023,714.0,6.0,0,349950.0,1.0
2022,10900.0,3.0,0,53900.0,0.0
2020,33000.0,3.5,0,62999.0,0.0
2020,43000.0,2.0,1,40000.0,0.0
